customer_id,first_name,last_name,email,active,address,district,postal_code,city,country,rental_date,return_date,amount,payment_date,rental_duration
187,brittany,riley,brittany.riley@sakilacustomer.org,1,"140 chiayi parkway",sumy,38982,sumy,ukraine,"2005-05-26 14:39:53","2005-06-02 14:48:53",7.99,"2005-05-26 14:39:53",7
416,jeffery,pinson,jeffery.pinson@sakilacustomer.org,1,"966 arecibo loop",sind,94018,dadu,pakistan,"2005-05-26 14:43:14","2005-05-27 12:21:14",0.99,"2005-05-26 14:43:14",1
390,shawn,heaton,shawn.heaton@sakilacustomer.org,1,"1337 mit ghamr avenue","nakhon sawan",29810,"nakhon sawan",thailand,"2005-05-26 14:43:48","2005-05-31 09:19:48",4.99,"2005-05-26 14:43:48",5
114,grace,ellis,grace.ellis@sakilacustomer.org,1,"442 rae bareli place",nordrhein-westfalen,24321,duisburg,germany,"2005-05-26 14:52:15","2005-05-27 12:45:15",4.99,"2005-05-26 14:52:15",1
436,troy,quigley,troy.quigley@sakilacustomer.org,1,"983 santa fé way","british colombia",47472,vancouver,canada,"2005-05-26 15:20:58","2005-05-31 15:58:58",3.99,"2005-05-26 15:20:58",5
373,louis,leone,louis.leone@sakilacustomer.org,1,"1191 tandil drive","southern tagalog",6362,tanauan,philippines,"2005-05-26 15:27:05","2005-05-29 16:25:05",4.99,"2005-05-26 15:27:05",3
502,brett,cornwell,brett.cornwell@sakilacustomer.org,1,"1197 sokoto boulevard","west bengali",87687,"siliguri (shiliguri)",india,"2005-05-26 15:28:14","2005-05-30 18:38:14",2.99,"2005-05-26 15:28:14",4
482,maurice,crawley,maurice.crawley@sakilacustomer.org,0,"1785 são bernardo do campo street",veracruz,71182,coatzacoalcos,mexico,"2005-05-26 15:32:46","2005-06-04 15:27:46",8.99,"2005-05-26 15:32:46",9
21,michelle,clark,michelle.clark@sakilacustomer.org,1,"262 a coruña (la coruña) parkway",dhaka,34418,tangail,bangladesh,"2005-05-26 15:42:20","2005-05-31 13:21:20",3.99,"2005-05-26 15:42:20",5
414,vincent,ralston,vincent.ralston@sakilacustomer.org,1,"397 sunnyvale avenue",guanajuato,55566,allende,mexico,"2005-05-26 15:44:23","2005-06-02 09:47:23",3.99,"2005-05-26 15:44:23",7
236,marcia,dean,marcia.dean@sakilacustomer.org,1,"1479 rustenburg boulevard","southern tagalog",18727,tanza,philippines,"2005-05-26 15:46:56","2005-05-28 15:49:56",2.99,"2005-05-26 15:46:56",2
449,oscar,aquino,oscar.aquino@sakilacustomer.org,1,"956 nam dinh manor",kerman,21872,sirjan,iran,"2005-05-26 15:47:40","2005-05-30 10:07:40",4.99,"2005-05-26 15:47:40",4
251,vickie,brewer,vickie.brewer@sakilacustomer.org,1,"1966 tonghae street","anhalt sachsen",36481,halle/saale,germany,"2005-05-26 16:00:49","2005-05-27 10:12:49",2.99,"2005-05-26 16:00:49",1
303,william,satterfield,william.satterfield@sakilacustomer.org,1,"687 alessandria parkway",sanaa,57587,sanaa,yemen,"2005-05-26 16:07:38","2005-06-01 14:20:38",0.99,"2005-05-26 16:07:38",6
263,hilda,hopkins,hilda.hopkins@sakilacustomer.org,1,"1831 nam dinh loop","national capital reg",51990,mandaluyong,philippines,"2005-05-26 16:08:05","2005-05-27 10:55:05",0.99,"2005-05-26 16:08:05",1
417,travis,estep,travis.estep@sakilacustomer.org,1,"289 santo andré manor",al-sharqiya,72410,al-qatif,"saudi arabia","2005-05-26 16:16:21","2005-05-30 16:53:21",4.99,"2005-05-26 16:16:21",4
75,tammy,sanders,tammy.sanders@sakilacustomer.org,1,"1551 rampur lane",changhwa,72394,changhwa,taiwan,"2005-05-26 16:19:08","2005-05-27 14:35:08",0.99,"2005-05-26 16:19:08",1
322,jason,morrissey,jason.morrissey@sakilacustomer.org,1,"1427 a coruña (la coruña) place","buenos aires",85799,"bahía blanca",argentina,"2005-05-26 16:19:46","2005-05-27 15:59:46",4.99,"2005-05-26 16:19:46",1
200,jeanne,lawson,jeanne.lawson@sakilacustomer.org,1,"387 mwene-ditu drive",ahal,8073,ashgabat,turkmenistan,"2005-05-26 16:20:56","2005-06-03 12:40:56",9.99,"2005-05-26 16:20:56",8
92,tina,simmons,tina.simmons@sakilacustomer.org,1,"984 effon-alaiye avenue",gois,17119,goiânia,brazil,"2005-05-26 16:22:01","2005-06-03 17:30:01",5.99,"2005-05-26 16:22:01",8
71,kathy,james,kathy.james@sakilacustomer.org,1,"492 cam ranh street","eastern visayas",50805,baybay,philippines,"2005-05-26 16:27:11","2005-06-03 13:10:11",9.99,"2005-05-26 16:27:11",8
193,katie,elliott,katie.elliott@sakilacustomer.org,1,"447 surakarta loop",nyanza,10428,kisumu,kenya,"2005-05-26 16:29:36","2005-05-29 18:49:36",2.99,"2005-05-26 16:29:36",3
311,paul,trout,paul.trout@sakilacustomer.org,1,"746 joliet lane",kursk,94878,kursk,"russian federation","2005-05-26 16:48:51","2005-06-03 18:17:51",5.99,"2005-05-26 16:48:51",8
133,pauline,henry,pauline.henry@sakilacustomer.org,1,"261 saint louis way","coahuila de zaragoza",83401,torreón,mexico,"2005-05-26 17:09:53","2005-06-04 22:35:53",6.99,"2005-05-26 17:09:53",9
58,jean,bell,jean.bell@sakilacustomer.org,1,"1114 liepaja street",sarawak,69226,kuching,malaysia,"2005-05-26 17:16:07","2005-06-03 12:59:07",7.99,"2005-05-26 17:16:07",8
45,janet,phillips,janet.phillips@sakilacustomer.org,1,"1718 valencia street",antofagasta,37359,antofagasta,chile,"2005-05-26 17:32:11","2005-05-28 22:54:11",2.99,"2005-05-26 17:32:11",2
214,kristin,johnston,kristin.johnston@sakilacustomer.org,1,"226 brest manor",california,2299,sunnyvale,"united states","2005-05-26 17:40:58","2005-06-02 16:43:58",3.99,"2005-05-26 17:40:58",7
384,ernest,stepp,ernest.stepp@sakilacustomer.org,1,"500 lincoln parkway",ji´angsu,95509,huai´an,china,"2005-05-26 18:02:50","2005-06-03 18:48:50",2.99,"2005-05-26 18:02:50",8
167,sally,pierce,sally.pierce@sakilacustomer.org,1,"1540 wroclaw drive",maharashtra,62686,chandrapur,india,"2005-05-26 18:36:58","2005-05-27 23:42:58",2.99,"2005-05-26 18:36:58",1
582,andy,vanhorn,andy.vanhorn@sakilacustomer.org,1,"966 asunción way",hidalgo,62703,"huejutla de reyes",mexico,"2005-05-26 18:49:35","2005-05-27 18:11:35",0.99,"2005-05-26 18:49:35",1
282,jenny,castro,jenny.castro@sakilacustomer.org,1,"1405 chisinau place",ponce,8160,ponce,"puerto rico","2005-05-26 18:56:26","2005-06-01 16:32:26",6.99,"2005-05-26 18:56:26",6
242,glenda,frazier,glenda.frazier@sakilacustomer.org,1,"1246 boksburg parkway",hebei,28349,qinhuangdao,china,"2005-05-26 19:05:05","2005-05-31 19:19:05",3.99,"2005-05-26 19:05:05",5
359,willie,markham,willie.markham@sakilacustomer.org,1,"1623 kingstown drive","buenos aires",91299,"almirante brown",argentina,"2005-05-26 19:21:44","2005-06-04 14:18:44",8.99,"2005-05-26 19:21:44",9
162,lauren,hudson,lauren.hudson@sakilacustomer.org,1,"1740 le mans loop","pays de la loire",22853,"le mans",france,"2005-05-26 19:41:40","2005-05-31 16:58:40",1.99,"2005-05-26 19:41:40",5
371,billy,poulin,billy.poulin@sakilacustomer.org,1,"1061 ede avenue","southern tagalog",57810,cabuyao,philippines,"2005-05-26 19:44:51","2005-06-04 18:00:51",6.99,"2005-05-26 19:44:51",9
17,donna,thompson,donna.thompson@sakilacustomer.org,1,"270 toulon boulevard",kalmykia,81766,elista,"russian federation","2005-05-26 19:44:54","2005-06-02 01:10:54",2.99,"2005-05-26 19:44:54",7
82,kathryn,coleman,kathryn.coleman@sakilacustomer.org,1,"927 bahía blanca parkway",krim,9495,simferopol,ukraine,"2005-05-26 19:47:49","2005-06-03 20:53:49",8.99,"2005-05-26 19:47:49",8
81,andrea,henderson,andrea.henderson@sakilacustomer.org,1,"320 baiyin parkway",mahajanga,37307,mahajanga,madagascar,"2005-05-26 20:01:09","2005-05-28 15:09:09",0.99,"2005-05-26 20:01:09",2
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1,"1404 taguig drive",okayama,87212,tsuyama,japan,"2005-05-26 20:08:33","2005-05-30 00:32:33",2.99,"2005-05-26 20:08:33",4
577,clifton,malcolm,clifton.malcolm@sakilacustomer.org,1,"1489 kakamigahara lane",taipei,98883,tanshui,taiwan,"2005-05-26 20:20:47","2005-06-03 02:06:47",5.99,"2005-05-26 20:20:47",8
515,andre,rapp,andre.rapp@sakilacustomer.org,1,"568 dhule (dhulia) loop",coquimbo,92568,coquimbo,chile,"2005-05-26 20:22:12","2005-06-05 00:58:12",6.99,"2005-05-26 20:22:12",10
158,veronica,stone,veronica.stone@sakilacustomer.org,1,"369 papeete way","north carolina",66639,greensboro,"united states","2005-05-26 20:27:02","2005-06-03 16:45:02",5.99,"2005-05-26 20:27:02",8
369,fred,wheat,fred.wheat@sakilacustomer.org,1,"433 florencia street",chihuahua,91330,juárez,mexico,"2005-05-26 20:29:57","2005-05-28 17:20:57",4.99,"2005-05-26 20:29:57",2
65,rose,howard,rose.howard@sakilacustomer.org,1,"698 otsu street",cayenne,71110,cayenne,"french guiana","2005-05-26 20:33:20","2005-05-27 18:23:20",4.99,"2005-05-26 20:33:20",1
468,tim,cary,tim.cary@sakilacustomer.org,1,"1257 guadalajara street",karnataka,33599,bijapur,india,"2005-05-26 20:35:19","2005-06-04 02:31:19",6.99,"2005-05-26 20:35:19",9
48,ann,evans,ann.evans@sakilacustomer.org,1,"909 garland manor",tatarstan,69367,niznekamsk,"russian federation","2005-05-26 20:48:48","2005-05-27 19:52:48",2.99,"2005-05-26 20:48:48",1
460,leon,bostic,leon.bostic@sakilacustomer.org,1,"734 tanshui avenue",caquet,70664,florencia,colombia,"2005-05-26 20:52:26","2005-05-29 22:08:26",0.99,"2005-05-26 20:52:26",3
448,miguel,betancourt,miguel.betancourt@sakilacustomer.org,1,"319 springs loop",baijeri,99552,erlangen,germany,"2005-05-26 20:55:36","2005-05-28 00:25:36",4.99,"2005-05-26 20:55:36",2
47,frances,parker,frances.parker@sakilacustomer.org,1,"686 garland manor",cear,52535,"juazeiro do norte",brazil,"2005-05-26 20:57:00","2005-06-05 01:34:00",6.99,"2005-05-26 20:57:00",10
274,naomi,jennings,naomi.jennings@sakilacustomer.org,1,"1884 shikarpur avenue",haryana,85548,karnal,india,"2005-05-26 21:06:14","2005-06-01 01:54:14",2.99,"2005-05-26 21:06:14",6
387,jesse,schilling,jesse.schilling@sakilacustomer.org,1,"514 ife way",shaba,69973,lubumbashi,"congo, the democratic republic of the","2005-05-26 21:13:46","2005-06-03 15:49:46",4.99,"2005-05-26 21:13:46",8
596,enrique,forsythe,enrique.forsythe@sakilacustomer.org,1,"1101 bucuresti boulevard","west greece",97661,patras,greece,"2005-05-26 21:16:52","2005-05-27 23:41:52",4.99,"2005-05-26 21:16:52",1
534,christian,jung,christian.jung@sakilacustomer.org,0,"949 allende lane","uttar pradesh",67521,amroha,india,"2005-05-26 21:21:28","2005-06-02 00:05:28",5.99,"2005-05-26 21:21:28",7
464,jerome,kenyon,jerome.kenyon@sakilacustomer.org,1,"1872 toulon loop",ohiggins,7939,rancagua,chile,"2005-05-26 21:22:07","2005-06-02 22:33:07",3.99,"2005-05-26 21:22:07",7
547,kurt,emmons,kurt.emmons@sakilacustomer.org,1,"1421 quilmes lane",ishikawa,19151,kanazawa,japan,"2005-05-26 21:31:57","2005-05-28 19:37:57",0.99,"2005-05-26 21:31:57",2
375,aaron,selby,aaron.selby@sakilacustomer.org,1,"1519 santiago de los caballeros loop","east kasai",22025,mwene-ditu,"congo, the democratic republic of the","2005-05-26 21:48:13","2005-06-04 22:24:13",8.99,"2005-05-26 21:48:13",9
277,olga,jimenez,olga.jimenez@sakilacustomer.org,1,"556 baybay manor","oyo & osun",55802,ogbomosho,nigeria,"2005-05-26 22:01:39","2005-06-04 20:24:39",6.99,"2005-05-26 22:01:39",9
251,vickie,brewer,vickie.brewer@sakilacustomer.org,1,"1966 tonghae street","anhalt sachsen",36481,halle/saale,germany,"2005-05-26 22:38:10","2005-06-02 03:10:10",1.99,"2005-05-26 22:38:10",7
409,rodney,moeller,rodney.moeller@sakilacustomer.org,1,"1936 lapu-lapu parkway","bauchi & gombe",7122,"deba habe",nigeria,"2005-05-26 22:41:07","2005-06-02 04:09:07",6.99,"2005-05-26 22:41:07",7
201,vicki,fields,vicki.fields@sakilacustomer.org,1,"68 molodetšno manor",nordrhein-westfalen,4662,witten,germany,"2005-05-26 22:51:37","2005-06-01 00:02:37",3.99,"2005-05-26 22:51:37",6
143,leslie,gordon,leslie.gordon@sakilacustomer.org,1,"374 bat yam boulevard",kilis,97700,kilis,turkey,"2005-05-26 22:52:19","2005-06-02 18:14:19",2.99,"2005-05-26 22:52:19",7
594,eduardo,hiatt,eduardo.hiatt@sakilacustomer.org,1,"1837 kaduna parkway","inner mongolia",82580,jining,china,"2005-05-26 22:56:19","2005-05-29 01:29:19",4.99,"2005-05-26 22:56:19",3
203,tara,ryan,tara.ryan@sakilacustomer.org,1,"1688 nador lane","sulawesi utara",61613,gorontalo,indonesia,"2005-05-26 23:09:41","2005-05-28 22:49:41",0.99,"2005-05-26 23:09:41",2
238,nellie,garrett,nellie.garrett@sakilacustomer.org,1,"1964 gijón manor",karnataka,14408,shimoga,india,"2005-05-26 23:12:55","2005-05-29 23:33:55",4.99,"2005-05-26 23:12:55",3
249,dora,medina,dora.medina@sakilacustomer.org,1,"1760 oshawa manor",tianjin,38140,tianjin,china,"2005-05-26 23:22:55","2005-05-29 23:25:55",4.99,"2005-05-26 23:22:55",3
391,clarence,gamez,clarence.gamez@sakilacustomer.org,1,"767 pyongyang drive",osaka,83536,izumisano,japan,"2005-05-26 23:23:56","2005-06-01 19:56:56",5.99,"2005-05-26 23:23:56",6
60,mildred,bailey,mildred.bailey@sakilacustomer.org,1,"81 hodeida way",rajasthan,55561,jaipur,india,"2005-05-26 23:37:39","2005-06-03 04:31:39",4.99,"2005-05-26 23:37:39",8
77,jane,bennett,jane.bennett@sakilacustomer.org,1,"1692 ede loop","são paulo",9223,araçatuba,brazil,"2005-05-26 23:52:13","2005-05-30 18:55:13",2.99,"2005-05-26 23:52:13",4
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-05-27 00:09:24","2005-05-28 04:30:24",4.99,"2005-05-27 00:09:24",1
496,tyler,wren,tyler.wren@sakilacustomer.org,1,"1060 tandil lane",shandong,72349,rizhao,china,"2005-05-27 00:47:35","2005-06-02 00:32:35",4.99,"2005-05-27 00:47:35",6
144,clara,shaw,clara.shaw@sakilacustomer.org,1,"1027 songkhla manor",minsk,30861,molodetšno,belarus,"2005-05-27 00:49:27","2005-05-30 03:12:27",2.99,"2005-05-27 00:49:27",3
292,misty,lambert,misty.lambert@sakilacustomer.org,1,"1192 tongliao street",sharja,19065,sharja,"united arab emirates","2005-05-27 01:00:04","2005-05-30 04:27:04",0.99,"2005-05-27 01:00:04",3
449,oscar,aquino,oscar.aquino@sakilacustomer.org,1,"956 nam dinh manor",kerman,21872,sirjan,iran,"2005-05-27 01:09:55","2005-05-31 07:01:55",5.99,"2005-05-27 01:09:55",4
432,edwin,burk,edwin.burk@sakilacustomer.org,1,"1766 almirante brown street",kwazulu-natal,63104,newcastle,"south africa","2005-05-27 01:10:11","2005-06-04 20:25:11",7.99,"2005-05-27 01:10:11",8
105,dawn,sullivan,dawn.sullivan@sakilacustomer.org,1,"454 nakhon sawan boulevard",funafuti,76383,funafuti,tuvalu,"2005-05-27 01:18:57","2005-06-04 04:06:57",8.99,"2005-05-27 01:18:57",8
451,jim,rea,jim.rea@sakilacustomer.org,1,"814 simferopol loop",sinaloa,48745,"el fuerte",mexico,"2005-05-27 01:29:31","2005-06-01 02:27:31",2.99,"2005-05-27 01:29:31",5
231,georgia,jacobs,georgia.jacobs@sakilacustomer.org,1,"954 kimchon place","west bengali",42420,uttarpara-kotrung,india,"2005-05-27 01:57:14","2005-05-31 04:19:14",5.99,"2005-05-27 01:57:14",4
248,caroline,bowman,caroline.bowman@sakilacustomer.org,1,"1309 weifang street",florida,57338,tallahassee,"united states","2005-05-27 02:15:30","2005-06-04 05:09:30",7.99,"2005-05-27 02:15:30",8
67,kelly,torres,kelly.torres@sakilacustomer.org,1,"1586 guarujá place",hunan,5135,xi´angtan,china,"2005-05-27 02:22:26","2005-06-05 00:25:26",9.99,"2005-05-27 02:22:26",9
299,james,gannon,james.gannon@sakilacustomer.org,1,"1635 kuwana boulevard",hiroshima,52137,hiroshima,japan,"2005-05-27 02:27:10","2005-06-03 01:26:10",5.99,"2005-05-27 02:27:10",7
412,allen,butterfield,allen.butterfield@sakilacustomer.org,1,"791 salinas street",punjab,40509,hoshiarpur,india,"2005-05-27 02:52:21","2005-06-01 00:55:21",4.99,"2005-05-27 02:52:21",5
194,kristen,chavez,kristen.chavez@sakilacustomer.org,1,"345 oshawa boulevard",tokyo-to,32114,hino,japan,"2005-05-27 03:03:07","2005-05-29 03:54:07",4.99,"2005-05-27 03:03:07",2
16,sandra,martin,sandra.martin@sakilacustomer.org,0,"360 toulouse parkway",england,54308,southend-on-sea,"united kingdom","2005-05-27 03:07:10","2005-06-05 00:15:10",3.99,"2005-05-27 03:07:10",9
275,carole,barnett,carole.barnett@sakilacustomer.org,1,"1980 kamjanets-podilskyi street",illinois,89502,peoria,"united states","2005-05-27 03:15:23","2005-05-29 22:43:23",2.99,"2005-05-27 03:15:23",2
19,ruth,martinez,ruth.martinez@sakilacustomer.org,1,"1417 lancaster avenue","northern cape",72192,kimberley,"south africa","2005-05-27 03:22:30","2005-06-02 03:27:30",2.99,"2005-05-27 03:22:30",6
165,lorraine,stephens,lorraine.stephens@sakilacustomer.org,1,"154 tallahassee loop",xinxiang,62250,hami,china,"2005-05-27 03:42:52","2005-06-01 05:23:52",4.99,"2005-05-27 03:42:52",5
516,elmer,noe,elmer.noe@sakilacustomer.org,1,"1768 udine loop",battambang,32347,battambang,cambodia,"2005-05-27 03:47:18","2005-06-04 05:46:18",3.99,"2005-05-27 03:47:18",8
209,tonya,chapman,tonya.chapman@sakilacustomer.org,1,"43 dadu avenue",rajasthan,4855,bhilwara,india,"2005-05-27 03:55:25","2005-06-04 07:57:25",9.99,"2005-05-27 03:55:25",8
56,gloria,cook,gloria.cook@sakilacustomer.org,1,"1668 saint louis place",tahiti,39072,papeete,"french polynesia","2005-05-27 04:01:42","2005-06-05 08:51:42",5.99,"2005-05-27 04:01:42",9
539,mathew,bolin,mathew.bolin@sakilacustomer.org,1,"163 augusta-richmond county loop",carabobo,33030,valencia,venezuela,"2005-05-27 04:11:04","2005-05-29 01:28:04",0.99,"2005-05-27 04:11:04",2
455,jon,wiles,jon.wiles@sakilacustomer.org,1,"659 gatineau boulevard","la paz",28587,"el alto",bolivia,"2005-05-27 04:13:41","2005-05-28 08:34:41",0.99,"2005-05-27 04:13:41",1
236,marcia,dean,marcia.dean@sakilacustomer.org,1,"1479 rustenburg boulevard","southern tagalog",18727,tanza,philippines,"2005-05-27 04:30:22","2005-05-29 10:13:22",2.99,"2005-05-27 04:30:22",2
144,clara,shaw,clara.shaw@sakilacustomer.org,1,"1027 songkhla manor",minsk,30861,molodetšno,belarus,"2005-05-27 04:32:25","2005-05-31 09:50:25",2.99,"2005-05-27 04:32:25",4
14,betty,white,betty.white@sakilacustomer.org,1,"770 bydgoszcz avenue",california,16266,"citrus heights","united states","2005-05-27 04:34:41","2005-06-05 04:24:41",9.99,"2005-05-27 04:34:41",9
378,eugene,culpepper,eugene.culpepper@sakilacustomer.org,1,"686 donostia-san sebastián lane",guangdong,97390,shenzhen,china,"2005-05-27 04:40:33","2005-05-28 09:56:33",0.99,"2005-05-27 04:40:33",1
473,jorge,olivares,jorge.olivares@sakilacustomer.org,1,"1078 stara zagora drive",aceh,69221,lhokseumawe,indonesia,"2005-05-27 04:50:56","2005-06-01 04:43:56",4.99,"2005-05-27 04:50:56",5
36,kathleen,adams,kathleen.adams@sakilacustomer.org,1,"334 munger (monghyr) lane",markazi,38145,arak,iran,"2005-05-27 04:53:11","2005-05-28 06:33:11",0.99,"2005-05-27 04:53:11",1
9,margaret,moore,margaret.moore@sakilacustomer.org,1,"613 korolev drive",masqat,45844,masqat,oman,"2005-05-27 05:01:28","2005-06-04 05:01:28",4.99,"2005-05-27 05:01:28",8
118,kim,cruz,kim.cruz@sakilacustomer.org,1,"333 goiânia way",texas,78625,"grand prairie","united states","2005-05-27 05:39:03","2005-06-01 11:10:03",5.99,"2005-05-27 05:39:03",5
157,darlene,rose,darlene.rose@sakilacustomer.org,1,"1386 nakhon sawan boulevard",pyongyang-si,53502,pyongyang,"north korea","2005-05-27 05:48:19","2005-05-29 09:05:19",0.99,"2005-05-27 05:48:19",2
503,angel,barclay,angel.barclay@sakilacustomer.org,1,"496 celaya drive",nagano,90797,ueda,japan,"2005-05-27 06:03:39","2005-06-03 04:39:39",5.99,"2005-05-27 06:03:39",7
452,tom,milner,tom.milner@sakilacustomer.org,1,"535 ahmadnagar manor","abu dhabi",41136,"abu dhabi","united arab emirates","2005-05-27 06:12:26","2005-06-01 06:48:26",2.99,"2005-05-27 06:12:26",5
446,theodore,culp,theodore.culp@sakilacustomer.org,0,"1704 tambaram manor","west bengali",2834,uluberia,india,"2005-05-27 06:15:33","2005-06-01 02:50:33",4.99,"2005-05-27 06:15:33",5
382,victor,barkley,victor.barkley@sakilacustomer.org,1,"401 sucre boulevard","new hampshire",25007,manchester,"united states","2005-05-27 06:32:30","2005-05-30 06:24:30",2.99,"2005-05-27 06:32:30",3
198,elsie,kelley,elsie.kelley@sakilacustomer.org,1,"955 bamenda way","ondo & ekiti",1545,ikerre,nigeria,"2005-05-27 06:37:15","2005-05-30 07:04:15",0.99,"2005-05-27 06:37:15",3
102,crystal,ford,crystal.ford@sakilacustomer.org,1,"659 vaduz drive","ha darom",49708,ashdod,israel,"2005-05-27 06:43:59","2005-05-29 11:28:59",0.99,"2005-05-27 06:43:59",2
152,alicia,mills,alicia.mills@sakilacustomer.org,1,"1963 moscow place",assam,64863,nagaon,india,"2005-05-27 06:48:33","2005-05-29 03:55:33",4.99,"2005-05-27 06:48:33",2
594,eduardo,hiatt,eduardo.hiatt@sakilacustomer.org,1,"1837 kaduna parkway","inner mongolia",82580,jining,china,"2005-05-27 06:51:14","2005-06-03 01:58:14",8.99,"2005-05-27 06:51:14",7
587,sergio,stanfield,sergio.stanfield@sakilacustomer.org,1,"1402 zanzibar boulevard",guanajuato,71102,celaya,mexico,"2005-05-27 07:03:28","2005-05-31 08:01:28",0.99,"2005-05-27 07:03:28",4
147,joanne,robertson,joanne.robertson@sakilacustomer.org,1,"1337 lincoln parkway",saitama,99457,urawa,japan,"2005-05-27 07:10:25","2005-06-01 08:34:25",0.99,"2005-05-27 07:10:25",5
345,carl,artis,carl.artis@sakilacustomer.org,1,"1628 nagareyama lane",central,60079,"san lorenzo",paraguay,"2005-05-27 07:14:00","2005-05-28 12:22:00",0.99,"2005-05-27 07:14:00",1
430,ray,houle,ray.houle@sakilacustomer.org,1,"740 udaipur lane","nizni novgorod",33505,dzerzinsk,"russian federation","2005-05-27 07:20:12","2005-05-31 10:44:12",4.99,"2005-05-27 07:20:12",4
167,sally,pierce,sally.pierce@sakilacustomer.org,1,"1540 wroclaw drive",maharashtra,62686,chandrapur,india,"2005-05-27 07:31:20","2005-06-04 04:46:20",2.99,"2005-05-27 07:31:20",8
134,emma,boyd,emma.boyd@sakilacustomer.org,1,"765 southampton drive",al-qalyubiya,4285,qalyub,egypt,"2005-05-27 07:33:54","2005-06-04 01:55:54",3.99,"2005-05-27 07:33:54",8
439,alexander,fennell,alexander.fennell@sakilacustomer.org,1,"231 kaliningrad place",lombardia,57833,bergamo,italy,"2005-05-27 07:37:02","2005-05-30 05:43:02",0.99,"2005-05-27 07:37:02",3
361,lawrence,lawton,lawrence.lawton@sakilacustomer.org,1,"114 jalib al-shuyukh manor",centre,60440,yaoundé,cameroon,"2005-05-27 07:42:29","2005-06-04 11:20:29",5.99,"2005-05-27 07:42:29",8
508,milton,howland,milton.howland@sakilacustomer.org,1,"758 korolev parkway","andhra pradesh",75474,vijayawada,india,"2005-05-27 07:46:49","2005-06-01 06:20:49",2.99,"2005-05-27 07:46:49",5
22,laura,rodriguez,laura.rodriguez@sakilacustomer.org,1,"28 charlotte amalie street",rabat-sal-zammour-z,37551,salé,morocco,"2005-05-27 07:49:43","2005-06-05 06:39:43",4.99,"2005-05-27 07:49:43",9
295,daisy,bates,daisy.bates@sakilacustomer.org,1,"661 chisinau lane",pietari,8856,kolpino,"russian federation","2005-05-27 08:08:18","2005-06-05 03:05:18",3.99,"2005-05-27 08:08:18",9
510,ben,easter,ben.easter@sakilacustomer.org,0,"886 tonghae place",volgograd,19450,kamyšin,"russian federation","2005-05-27 08:13:58","2005-06-04 03:50:58",5.99,"2005-05-27 08:13:58",8
464,jerome,kenyon,jerome.kenyon@sakilacustomer.org,1,"1872 toulon loop",ohiggins,7939,rancagua,chile,"2005-05-27 08:16:25","2005-06-01 11:41:25",1.99,"2005-05-27 08:16:25",5
337,jerry,jordon,jerry.jordon@sakilacustomer.org,1,"124 al-manama way",hiroshima,52368,onomichi,japan,"2005-05-27 08:26:30","2005-06-05 07:13:30",6.99,"2005-05-27 08:26:30",9
306,charles,kowalski,charles.kowalski@sakilacustomer.org,1,"715 são bernardo do campo lane",kedah,84804,"sungai petani",malaysia,"2005-05-27 08:49:21","2005-06-04 14:11:21",3.99,"2005-05-27 08:49:21",8
542,lonnie,tirado,lonnie.tirado@sakilacustomer.org,1,"1658 cumaná loop","sumatera selatan",51309,"pangkal pinang",indonesia,"2005-05-27 08:58:15","2005-06-02 04:48:15",4.99,"2005-05-27 08:58:15",6
170,beatrice,arnold,beatrice.arnold@sakilacustomer.org,1,"1877 ezhou lane",rajasthan,63337,udaipur,india,"2005-05-27 09:04:05","2005-06-02 03:36:05",5.99,"2005-05-27 09:04:05",6
53,heather,morris,heather.morris@sakilacustomer.org,1,"17 kabul boulevard",chiba,38594,nagareyama,japan,"2005-05-27 09:23:22","2005-05-29 15:20:22",2.99,"2005-05-27 09:23:22",2
584,salvador,teel,salvador.teel@sakilacustomer.org,1,"247 jining parkway",banjul,53446,banjul,gambia,"2005-05-27 09:25:32","2005-06-02 06:19:32",4.99,"2005-05-27 09:25:32",6
176,june,carroll,june.carroll@sakilacustomer.org,1,"757 rustenburg avenue",skikda,89668,skikda,algeria,"2005-05-27 09:34:39","2005-06-04 11:45:39",6.99,"2005-05-27 09:34:39",8
371,billy,poulin,billy.poulin@sakilacustomer.org,1,"1061 ede avenue","southern tagalog",57810,cabuyao,philippines,"2005-05-27 09:43:25","2005-05-31 12:00:25",4.99,"2005-05-27 09:43:25",4
183,ida,andrews,ida.andrews@sakilacustomer.org,1,"1839 székesfehérvár parkway",gois,55709,luziânia,brazil,"2005-05-27 10:12:00","2005-05-31 15:03:00",0.99,"2005-05-27 10:12:00",4
298,erika,pena,erika.pena@sakilacustomer.org,1,"898 jining lane",pohjois-pohjanmaa,40070,oulu,finland,"2005-05-27 10:12:20","2005-06-03 10:37:20",3.99,"2005-05-27 10:12:20",7
371,billy,poulin,billy.poulin@sakilacustomer.org,1,"1061 ede avenue","southern tagalog",57810,cabuyao,philippines,"2005-05-27 10:18:20","2005-06-02 09:21:20",5.99,"2005-05-27 10:18:20",6
213,gina,williamson,gina.williamson@sakilacustomer.org,1,"1001 miyakonojo lane",taizz,67924,taizz,yemen,"2005-05-27 10:23:25","2005-05-30 15:27:25",0.99,"2005-05-27 10:23:25",3
